,Unnamed: 0,Unnamed: 0.1,angDist,TIC,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,r_Plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,q_2MASS,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,rho,s_rho,LClass,Lum,s_Lum,Dist,s_Dist,E(B-V),s_E(B-V),Ncont,Rcont,Disp,m_TIC,Prior,e_E(B-V),E_E(B-V),f_E(B-V),e_Mass,E_Mass,e_Rad,E_Rad,e_rho,E_rho,e_logg,E_logg,e_Lum,E_Lum,e_Dist,E_Dist,r_Dist,e_Teff,E_Teff,r_Teff,BPmag,e_BPmag,RPmag,e_RPmag,q_Gaia,r_Vmag,r_Bmag,Clist,e_RAJ2000,e_DEJ2000,RAOdeg,DEOdeg,e_RAOdeg,e_DEOdeg,RadFl,WDFl,ID,angDist.1,_RAJ2000,_DEJ2000,OID,n_OID,Name,V,Type,l_max,max,u_max,n_max,f_min,l_min,min,u_min,n_min,l_Period,Period,u_Period,Sp,RAJ2000.1,DEJ2000.1,_RAJ2000.1,_DEJ2000.1,TYC1,TYC2,VTMAG,Dist.1,X,Y,Z,AVe,AVg,AV,RAJ2000.2,DEJ2000.2
44,44,335,0.0568549999999999,257267031,268.49223094853,-34.831057793570004,268.492,-34.830999999999996,90,87624.0,7386-00635-1,276-137334,17535813-3449518,,J175358.13-344951.8,4.040824258597615e+18,16984605.0,,STAR,tmgaia2,tmgaia2,4.245,0.149,-5.202000000000001,0.1169999999999999,gaia2,3.3632,0.0716,gaia2,6.376,0.025,6.41,0.03,,,,,,,,,,,6.231,0.021,6.235,0.036000000000000004,6.2620000000000005,0.02,AAA-111-111-000-0-0,6.2410000000000005,0.071,6.202000000000001,0.02,6.322,0.016,6.252999999999999,0.062,6.36624,0.00122,6.369,0.006,rered,gaia2,10507.0,145.0,,,,,5.745,,,,,,GIANT,,,295.039,6.2865,0.10400000000000001,0.002,,,,,,0.002,0.0021,schlegel,,,,,,,,,,,6.155,6.417999999999999,bj2018,,,dered,6.41032,0.004178,6.33419,0.002915,1.0,hipvmag,tycho2b3,,2.41986712468,1.81685569735,268.49225321422,-34.83108018969001,0.08257912752,0.07408759223,0.0,0.0,1366889087,0.2063159999999999,268.49225,-34.83106,33767,B,V0951 Sco,0,ACV,,6.39,,V,,,6.44,,V,,4.4588,,Ap...,268.49225,-34.83106,268.4922,-34.8311,7386,635,0.21,140,139,-10,-11,0.2,0.2,0.4,268.4922,-34.8311
47,47,349,0.018954,118408564,272.7730457835,-56.120334711290006,272.77299999999997,-56.12,90,,8747-00160-1,170-194957,18110552-5607131,,J181105.52-560713.2,6.651986184875346e+18,,,STAR,tmgaia2,tmgaia2,-1.402,0.08900000000000001,-7.102,0.08,gaia2,2.0056,0.0601,gaia2,8.706,0.032,8.763,0.003,,,,,,,,,,,8.712,0.026000000000000002,8.74,0.034,8.777000000000001,0.021,AAA-112-111-000-0-0,8.776,0.023,8.818999999999997,0.021,8.787,0.026000000000000002,8.958,0.504,8.71901,0.001093,8.776,0.006,rered,gaia2,11585.0,333.9,4.0319,0.0716,,,2.792,0.115,3.06,0.3989999999999999,0.1406,0.0259,DWARF,126.52484,12.55075,492.235,14.6915,0.0657,0.0103,686.0,0.0242,,,0.000908,0.011000000000000001,0.0096,schlegel,0.41100000000000003,0.387,0.09,0.141,0.0173,0.0345,0.0832,0.06,11.7901,13.3114,14.261,15.122,bj2018,253.0,414.8,dered,8.71272,0.004292,8.73281,0.003814,1.0,tycho2v3,tycho2b3,,1.5567724277500001,1.2375665196899999,272.77303495571,-56.12036528731999,0.0491942887,0.0478092374799999,1.0,0.0,1443915310,0.147419,272.77305,-56.12033,683904,B,HD 165799,0,SPB,,8.72,,V,,,8.76,,V,,1.101684,,B5III,272.77305,-56.12033,272.77299999999997,-56.1203,8747,160,-0.83,635,563,-228,-185,0.32,0.19,0.51,272.77299999999997,-56.1203
50,50,407,0.050091000000000004,282034703,281.39840892962,21.98467939271,281.39799999999997,21.985,90,92036.0,1595-00923-1,560-076290,18453561+2159050,,J184535.61+215904.8,4.5315556081707346e+18,,,STAR,tmgaia2,tmgaia2,5.172999999999999,0.038,1.258,0.07,gaia2,3.9326,0.0412,gaia2,6.523,0.022000000000000002,6.5139999999999985,0.023,,,,,,,,,,,6.3820000000000014,0.018000000000000002,6.435,0.049,6.396,0.023,AAA-111-111-000-0-0,6.357,0.085,6.336,0.024,6.441,0.015,6.3210000000000015,0.0559999999999999,6.47918,0.000978,6.474,0.0069999999999999,rered,gaia2,9772.0,301.6,3.4778,0.0674,,,4.772,0.129,2.495,0.345,0.023,0.0039,DWARF,187.06421,20.3001,252.47,2.6485,0.0574,0.02,976.0,0.0083,,,0.000817,0.0237,0.0163,panstarrs,0.303,0.386,0.111,0.147,0.0047,0.0032,0.0817,0.0531,19.4175,21.1827,2.6210000000000004,2.676,bj2018,301.7,301.5,dered,6.51601,0.002074,6.44059,0.002909,1.0,sirful,tycho2b3,,0.6025198880899999,1.08833049284,281.39843294712,21.98468481027,0.01795597339,0.0341476365199999,1.0,0.0,215386074,0.12697,281.39842000000004,21.98467,15346,B,V0535 Her,0,ACV,,6.41,,V,,,6.58,,V,,9.975,,B9p(Si-Sr-Cr),281.39842000000004,21.98467,281.3984,21.9847,1595,923,0.8,123,74,95,24,0.15,0.1,0.24,281.3984,21.9847
53,53,432,0.017022,97781770,289.22727118336,-36.03821536941,289.2270000000001,-36.038000000000004,90,,7435-00054-1,270-186014,19165454-3602175,,J191654.56-360218.1,6.743167619014658e+18,,,STAR,tmgaia2,tmgaia2,1.311,0.095,-8.262,0.08800000000000001,gaia2,1.7071,0.0569,gaia2,8.885,0.031,8.932,0.003,,,,,,,,,,,9.031,0.03,9.088,0.022000000000000002,9.088,0.024,AAA-122-111-000-0-0,8.943999999999997,0.022000000000000002,8.992,0.019,9.014,0.043,7.956,,8.91854,0.001485,9.003,0.006,rered,gaia2,13990.0,266.0,,,,,,,,,,,,,,577.056,19.129,0.1032,0.0013,,,,,,0.0013,0.0014,schlegel,,,,,,,,,,,18.507,19.750999999999998,bj2018,,,dered,8.90373,0.005221,8.95252,0.0038729999999999,1.0,tycho2v3,tycho2b3,,1.54673753856,1.36403152905,289.22727816537,-36.03825094282,0.0500884892899999,0.0501652063,-1.0,0.0,1664920758,0.113185,289.2272700000001,-36.03822,409950,B,HD 180153,0,ACV,,8.9,,V,,,8.96,,V,,2.01606,,B9pSi,289.2272700000001,-36.03822,289.2273,-36.0382,7435,54,-0.55,615,576,20,-214,0.29,0.19,0.48,289.2273,-36.0382
54,54,434,0.045374,61516388,288.24852635045,-47.16096406195,288.249,-47.161,90,,8379-01558-1,215-184014,19125964-4709394,,J191259.64-470939.4,6.661919722674654e+18,24417742.0,,STAR,tmgaia2,tmgaia2,1.295,0.1,-2.351,0.099,gaia2,0.2532,0.0601,gaia2,9.672,0.05,9.828,0.006,,,,,,,,,,,10.16,0.02,10.242,0.023,10.275,0.021,AAA-222-111-000-0-0,10.304,0.023,10.343,0.021,10.300999999999998,0.067,9.035,,9.774510000000001,0.001044,9.971,0.006,rered,gaia2,,,,,,,,,,,,,,,,3557.1299,856.73,0.0754,0.0,,,,,,0.0,0.0,schlegel,,,,,,,,,,,673.7,1039.76,bj2018,,,,9.69973,0.002904,9.923810000000001,0.004397,1.0,tycho2v3,tycho2b3,,1.6840851826199998,1.53048773357,288.24853455331004,-47.16097418569,0.05836224222,0.0526053709399999,-1.0,0.0,1659609399,0.110739,288.24851,-47.16097,225629,B,HD 178987,0,BCEP,,9.83,,V,Y,,0.021,,V,,0.139927,,B2II,288.24851,-47.16097,288.2485,-47.161,8379,1558,-2.39,2194,1990,-341,-858,0.26,0.18,0.43,288.2485,-47.161
55,55,439,0.0135699999999999,136560242,291.64379093874,3.5309736512199996,291.644,3.531,90,,0469-02661-1,468-105290,19263450+0331516,,J192634.50+033151.3,4.289478125971116e+18,36357747.0,,STAR,tmgaia2,tmgaia2,-2.7560000000000002,0.086,-15.51,0.076,gaia2,2.2775,0.0482,gaia2,8.425,0.0289999999999999,8.432,0.003,,,,,,,,,,,8.325,0.026000000000000002,8.408999999999999,0.051,8.397,0.025,AAA-112-111-000-0-0,8.362,0.023,8.402999999999999,0.02,8.453,0.025,8.516,0.397,8.39472,0.000924,8.42,0.006,rered,gaia2,11635.0,244.8,3.9632,0.0664,,,3.031,0.106,3.0789999999999997,0.4,0.1106,0.0184,DWARF,151.70201,12.75745,433.885,9.1585,0.1163,0.0098,2811.0,0.0503,,,8.8e-05,0.0069,0.0127,panstarrs,0.3279999999999999,0.473,0.10400000000000001,0.10800000000000001,0.0184,0.0184,0.0633,0.0696,14.7912,10.7237,8.969,9.347999999999999,bj2018,174.9,314.7,dered,8.41575,0.00195,8.37117,0.0017399999999999,1.0,tycho2v3,tycho2b3,,1.32925365461,1.1861607653200001,291.64377904802996,3.53090687119,0.03851654742,0.03581970168,1.0,0.0,285271201,0.11382,291.64378999999997,3.5309699999999995,2678,B,V1539 Aql,0,SPB,,8.43,,V,Y,,0.03,,V,,0.9620000000000001,,,291.64378999999997,3.5309699999999995,291.6438,3.531,469,2661,-2.08,798,607,511,-86,0.73,0.16,0.89,291.6438,3.531
56,56,444,0.036723,187447305,292.14721755544997,-15.10230286915,292.147,-15.102,90,95755.0,6298-02535-1,375-166796,19283532-1506082,,J192835.33-150608.2,4.181530651305517e+18,,,STAR,tmgaia2,tmgaia2,1.0090000000000001,0.147,-4.171,0.111,gaia2,2.0257,0.0843,gaia2,6.716,0.023,6.77,0.03,,,,,,,,,,,6.818,0.023,6.8439999999999985,0.042,6.824,0.02,AAA-111-111-000-0-0,6.834,0.059000000000000004,6.847,0.021,6.944,0.017,6.792000000000002,0.086,6.7354199999999995,0.001073,6.795,0.016,rered,gaia2,12932.0,206.0,,,,,,,,,,,,,,488.11199999999997,20.288,0.1088,0.0171,,,,,,0.0192,0.015,panstarrs,,,,,,,,,,,19.461,21.115,bj2018,,,dered,6.74074,0.004077,6.75033,0.003744,1.0,hipvmag,tycho2b3,,2.3047292464400004,1.71597485171,292.14722205668,-15.102320825679998,0.07720958665,0.0555647016,-1.0,0.0,1676929738,0.05004,292.1472100000001,-15.102310000000001,32072,B,V4372 Sgr,0,SPB,,6.76,,V,,,6.8,,V,,1.01849,,B2IV,292.1472100000001,-15.102310000000001,292.1472,-15.1023,6298,2535,-0.26,208,185,80,-54,0.23,0.15,0.38,292.1472,-15.1023
57,57,477,0.042218,303843296,277.84343481157003,-62.278309513210004,277.843,-62.278,90,90797.0,9072-03028-1,139-181432,18312243-6216419,,J183122.39-621642.3,6.631154940652749e+18,,,STAR,tmgaia2,tmgaia2,-0.562,0.429,-43.678000000000004,0.41700000000000004,gaia2,7.7987,0.3282,gaia2,4.503,0.021,4.63,0.03,,,,,,,,,,,4.8839999999999995,0.037000000000000005,4.915,0.017,4.829,0.016,EAA-111-111-000-0-0,4.9289999999999985,0.191,4.718,0.07400000000000001,4.959,0.015,4.917,0.0289999999999999,4.6231300000000015,0.0075489999999999,4.7589999999999995,0.01,rered,gaia2,,,,,,,,,,,,,,,,128.183,5.4510000000000005,0.0514,0.0018,,,,,,0.0017,0.0019,schlegel,,,,,,,,,,,5.223,5.678999999999999,bj2018,,,,4.5438,0.003857,4.68736,0.017481,1.0,hipvmag,tycho2b3,,7.76339831513,6.4679641110500015,277.84342960944997,-62.2784975704,0.2313212234499999,0.24357837439,-1.0,0.0,1534110992,0.106733,277.84346,-62.27831,25121,B,nu. Pav,0,SPB,,4.6,,V,,,4.64,,V,,0.8558399999999999,,B8III,277.84346,-62.27831,277.8434,-62.2783,9072,3028,-0.21,83,68,-35,-30,0.1,0.1,0.19,277.8434,-62.2783
59,59,501,0.022073,120260999,284.51996216431,36.601774120040005,284.52,36.602,90,,2651-00952-1,634-062264,18580478+3636062,,J185804.79+363606.3,2.0936754730826143e+18,49947743.0,870677.0,STAR,tmgaia2,tmgaia2,0.7759999999999999,0.066,-2.5839999999999996,0.071,gaia2,2.8664,0.0368,gaia2,8.196,0.026000000000000002,8.243,0.003,,,,,,,,,,,8.315,0.0289999999999999,8.383,0.021,8.371,0.017,AAA-112-111-000-0-0,8.383,0.023,8.425,0.02,8.43,0.021,8.689,0.316,8.236239999999999,0.0005139999999999,8.312000000000001,0.006,rered,gaia2,11231.0,317.8,4.1454,0.0676,,,2.403,0.07400000000000001,2.944,0.3979999999999999,0.2121,0.0367,DWARF,82.79134,7.45982,345.464,4.4215,0.0254,0.0092,380.0,0.0149,,,0.0018039999999999,0.0074,0.0109,panstarrs,0.319,0.478,0.07200000000000001,0.077,0.0344,0.039,0.0837,0.0516,5.27923,9.6404,4.3660000000000005,4.477,bj2018,284.3,351.4,dered,8.22245,0.00149,8.28309,0.001542,1.0,tycho2v3,tycho2b3,,1.08025417104,1.10781337425,284.51996632515,36.60176299505,0.029302520730000003,0.03367612976,1.0,0.0,230830721,0.136191,284.51996,36.60178,2223442,,CzeV3701,0,SPB,,8.23,,V,,,8.25,,V,,0.310616,,,284.51996,36.60178,284.52,36.6018,2651,952,-0.16,392,149,349,99,0.29,0.09,0.38,284.52,36.6018
60,60,510,0.027397,130212230,288.88127081992,-13.91830243145,288.881,-13.918,90,,5720-00166-1,381-148247,19153150-1355059,,J191531.50-135505.8,4.185438414407004e+18,6992656.0,,STAR,tmgaia2,tmgaia2,0.591,0.371,-0.8540000000000001,0.226,gaia2,0.4859,0.0917,gaia2,9.466000000000001,0.037000000000000005,9.545,0.004,,,,,,,,,,,9.593,0.023,9.66,0.022000000000000002,9.67,0.021,AAA-222-111-000-0-0,9.689,0.023,9.727,0.021,9.719,0.059000000000000004,8.611,,9.48219,0.0008869999999999,9.568,0.009000000000000001,rered,gaia2,,,,,,,,,,,,,,,,1998.26,425.73,0.1771,0.0077,,,,,,0.0078,0.0076,panstarrs,,,,,,,,,,,341.41,510.05,bj2018,,,,9.46776,0.003489,9.49505,0.002904,1.0,tycho2v3,tycho2b3,,5.79345453076,3.50672811523,288.88127344283,-13.91830610815,0.0867486683899999,0.06718298152,-1.0,0.0,1662926809,0.110838,288.8812700000001,-13.91831,225631,B,HD 180032,0,BCEP,,9.49,,V,Y,,0.017,,V,,0.145602,,B2III/IV,288.8812700000001,-13.91831,288.8813,-13.9183,5720,166,-2.55,1801,1623,692,-361,0.53,0.19,0.72,288.8813,-13.9183
61,61,530,0.045494,30859882,289.86542818662,31.96631944245,289.865,31.965999999999998,90,94962.0,2657-02398-1,610-073411,19192769+3157589,,J191927.70+315758.7,2.0400430868930847e+18,48667552.0,,STAR,tmgaia2,tmgaia2,-1.256,0.106,-2.813,0.105,gaia2,2.1395,0.0626,gaia2,6.73,0.022000000000000002,6.822,0.023,,,,,,,,,,,6.922999999999999,0.021,7.0120000000000005,0.018000000000000002,7.04,0.023,AAA-111-111-000-0-0,7.027,0.046,7.11,0.02,7.1739999999999995,0.016,7.124,0.096,6.78808,0.0005099999999999,6.9110000000000005,0.006,rered,,,,,,,,,,,,,,,,,461.80699999999996,13.475999999999999,0.0962,0.0105,,,,,,0.0161,0.0049,panstarrs,,,,,,,,,,,13.09,13.862,bj2018,,,,6.76318,0.0017230000000000001,6.871860000000002,0.00257,1.0,sirful,tycho2b3,,1.71674926368,1.62781592741,289.86542181034,31.966307332990002,0.05013160334,0.05333312452,-1.0,0.0,270545575,0.1240769999999999,289.8654200000001,31.96633,63182,B,NSV 24747,0,SPB,,6.82,,V,,,6.84,,V,,2.56255,,B3V,289.8654200000001,31.96633,289.8654,31.9663,2657,2398,-1.05,301,128,269,45,0.3,0.11,0.42,289.8654,31.9663
62,62,531,0.0766,271356199,294.8649464476601,47.3073485485,294.865,47.306999999999995,90,,3560-03168-1,687-070716,19392758+4718265,,J193927.58+471826.4,2.1285575481952312e+18,53725529.0,10281890.0,STAR,tmgaia2,tmgaia2,0.9540000000000001,0.064,-8.992,0.064,gaia2,1.2644,0.032,gaia2,10.365,0.066,10.382,0.0069999999999999,,,,,,,,,,,10.285,0.024,10.318,0.016,10.307,0.015,AAA-222-111-000-0-0,10.302,0.023,10.343,0.02,10.317,0.045,9.147,,10.3174,0.0009550000000000001,10.329,0.0069999999999999,rered,gaia2,9932.0,154.4,4.0778,0.0654,,,2.4130000000000003,0.0819999999999999,2.54,0.344,0.1808,0.0309,DWARF,51.03807000000001,3.6907900000000002,773.7460000000001,19.2995,0.0453,0.0051,457.0,0.0383,,,0.000767,0.0051,0.005,panstarrs,0.301,0.386,0.0969999999999999,0.067,0.0299,0.0319,0.0678,0.063,3.6322099999999997,3.74937,18.827,19.772000000000002,bj2018,196.0,112.8,dered,10.3411,0.002853,10.2959,0.0035549999999999,1.0,tycho2v3,tycho2b3,,1.07796976528,0.98820609694,294.8649525055,47.30730983316,0.0294382865399999,0.03190264168,1.0,0.0,318175475,0.29119,294.8649200000001,47.307359999999996,170155,B,ASAS J193928+4718.4,0,ACV,,10.350999999999999,,V,Y,,0.02,,V,,11.925,,A0,294.8649200000001,47.307359999999996,294.865,47.3073,3560,3168,-0.1,978,162,943,205,0.43,0.04,0.47,294.865,47.3073
63,63,541,0.11401700000000001,421438914,293.34009031396,-45.27178082833,293.34,-45.272,90,96178.0,8389-02108-1,224-179842,19332162-4516183,,J193321.62-451618.6,6.663795764389115e+18,,,STAR,tmgaia2,tmgaia2,-16.666,0.205,-23.521,0.157,gaia2,7.7525,0.131,gaia2,5.56,0.023,5.59,0.03,,,,,,,,,,,5.558,0.03,5.6129999999999995,0.044000000000000004,5.525,0.027000000000000003,AAA-111-111-000-0-0,5.55,0.153,5.376,0.048,5.584,0.015,5.505,0.039,5.5676,0.0021379999999999,5.598,0.006,rered,gaia2,10041.0,206.6,3.7736,0.0659,,,3.445,0.102,2.57,0.335,0.0629,0.0106,DWARF,108.69205,8.72987,128.58,2.1835,0.0258,0.0103,266.0,0.0023,,,0.00125,0.0114,0.0093,schlegel,0.272,0.3979999999999999,0.091,0.113,0.0079,0.0132,0.0527,0.079,6.69295,10.7668,2.147,2.22,bj2018,275.2,137.9,dered,5.5697800000000015,0.0019690000000000003,5.55943,0.003078,1.0,hipvmag,tycho2b3,,3.4360851325,2.43804302957,293.33998834967997,-45.27188209891,0.10817269339000002,0.0936558741499999,1.0,0.0,1680686967,0.186996,293.34008,-45.27175,36564,B,PW Tel,0,ACV,,5.61,,V,Y,,0.011000000000000001,,V,,2.9213,,A0p(Cr-Eu-Sr),293.34008,-45.27175,293.3401,-45.2717,8389,2108,0.66,86,77,-9,-38,0.1,0.12,0.22,293.3401,-45.2717
64,64,597,0.037000000000000005,345403221,300.80513906941,0.70054976454,300.805,0.701,90,,0494-01706-1,454-103938,20031323+0042020,,J200313.22+004201.6,4.2374111307655537e+18,36061577.0,,STAR,tmgaia2,tmgaia2,-4.898,0.096,-3.165,0.054000000000000006,gaia2,2.0214,0.0587,gaia2,8.851,0.031,8.808,0.003,,,,,,,,,,,8.538,0.02,8.616,0.044000000000000004,8.597000000000001,0.03,AAA-112-112-ccc-0-0,8.5,0.027000000000000003,8.515,0.025,8.586,0.034,8.45,,8.76315,0.000523,8.742,0.013000000000000001,rered,gaia2,10729.0,366.4,3.8514,0.0738,,,3.2760000000000002,0.1369999999999999,2.78,0.387,0.079,0.0158,DWARF,128.14371,16.4075,488.341,14.122,0.1521,0.0136,583.0,0.21899999999999997,,,0.000643,0.0087,0.0185,panstarrs,0.331,0.442,0.153,0.12,0.013000000000000001,0.0186,0.0606,0.0869,14.2035,18.6115,13.722000000000001,14.522,bj2018,257.0,475.7,dered,8.81033,0.001468,8.68375,0.001533,1.0,tycho2v3,tycho2b3,,1.4870083544100001,0.83933210407,300.80511798064,0.70053613785,0.04595846027,0.02427818684,1.0,0.0,374749232,0.20363900000000001,300.80514,0.7005600000000001,409957,B,HD 190075,0,ACV,,8.76,,V,,,8.78,,V,,1.6610200000000002,,A0pSi,300.80514,0.7005600000000001,300.8051,0.7006,494,1706,0.77,332,238,214,-89,0.3,0.1,0.39,300.8051,0.7006
65,65,615,0.033736,93739873,294.26866872905,0.62553928444,294.269,0.626,90,,0478-01957-1,454-097084,19370448+0037320,,J193704.48+003731.9,4.239497144847141e+18,37167803.0,,STAR,tmgaia2,tmgaia2,0.414,0.078,-2.374,0.06,gaia2,1.5819999999999999,0.0442,gaia2,9.853,0.051,9.772,0.005,,,,,,,,,,,9.289,0.022000000000000002,9.269,0.026000000000000002,9.23,0.026000000000000002,AAA-222-111-000-0-0,9.203,0.023,9.235,0.019,9.249,0.033,8.443,,9.65013,0.001655,9.537,0.024,rered,gaia2,10075.0,385.7,3.8027,0.0751,,,3.338,0.125,2.58,0.375,0.0694,0.0132,DWARF,103.43681,14.81171,621.488,17.2365,0.2466,0.0238,1290.0,0.0648,,,4.4e-05,0.0325,0.0151,panstarrs,0.364,0.387,0.10800000000000001,0.142,0.0128,0.0136,0.064,0.0863,19.749000000000002,9.874419999999999,16.767,17.706,bj2018,493.5,277.8,dered,9.75432,0.004453,9.45771,0.003557,1.0,tycho2v3,tycho2b3,,1.20428436024,0.9329079734000001,294.26867051002,0.6255290618899999,0.0359925223699999,0.030469862610000006,1.0,0.0,311614815,0.152731,294.2686700000001,0.62553,116203,B,ASAS J193705+0037.6,0,ACV,,9.73,,V,Y,,0.08,,V,,2.4018,,B8,294.2686700000001,0.62553,294.2687,0.6255,478,1957,0.49,526,404,324,-90,0.47,0.14,0.61,294.2687,0.6255
66,66,620,0.040549,245041948,302.48404773392997,26.7490711023,302.4840000000001,26.749000000000002,90,,2162-01050-1,584-100272,20095617+2644566,,J200956.16+264456.6,1.8364510886324728e+18,46958689.0,,STAR,tmgaia2,tmgaia2,-3.366,0.057,-5.171,0.054000000000000006,gaia2,1.2713,0.0363,gaia2,10.33,0.0579999999999999,10.182,0.005,,,,,,,,,,,9.923,0.021,9.914,0.022000000000000002,9.894,0.017,AAA-222-111-000-0-0,9.901,0.023,9.925,0.02,9.714,0.046,8.654,0.3289999999999999,10.1698,0.000956,10.14,0.048,rered,gaia2,,,,,,,,,,,,,,,,769.8560000000001,21.6735,0.331,0.054000000000000006,,,,,,0.0455,0.0626,panstarrs,,,,,,,,,,,21.075,22.272,bj2018,,,,10.245999999999999,0.001422,10.0504,0.002388,1.0,tycho2v3,tycho2b3,,0.9152104042799999,0.84392637669,302.48403150447996,26.74904883887,0.021423072090000002,0.02630873626,-1.0,0.0,383422087,0.147375,302.48404,26.74908,118181,B,ASAS J200956+2644.9,0,ACV,,10.163,,V,Y,,0.085,,V,,2.8772,,,302.48404,26.74908,302.4840000000001,26.7491,2162,1050,0.75,532,220,483,-33,0.66,0.07,0.73,302.4840000000001,26.7491
67,67,652,0.077288,41719933,309.79430076862,-6.1575902364,309.7940000000001,-6.1579999999999995,90,,5189-01575-1,420-141005,20391063-0609274,,J203910.65-060927.3,6.908172565942143e+18,4834007.0,,STAR,tmgaia2,tmgaia2,17.4,1.3,1.7,1.3,tycho2,,,,8.611,0.027000000000000003,8.651,0.003,,,,,,,,,,,8.515,0.026000000000000002,8.527000000000001,0.021,8.541,0.023,AAA-112-111-000-0-0,8.522,0.023,8.548,0.019,8.582,0.027000000000000003,8.058,0.266,8.61642,0.002933,8.636000000000001,0.0069999999999999,gbprp,splin,8899.0,,,,,,2.267,,,,,,DWARF,,,318.779,,,,215.0,0.0105,,,0.001185,,,,,,,,,,,,,,,,,,,dered,8.57854,0.002784,8.5577,0.002807,0.0,tycho2v3,tycho2b3,,20.20126617581,20.170524017629997,309.79437612002005,-6.15758291696,0.94544759924,0.9096917861700001,1.0,0.0,1706640930,0.071585,309.79432,-6.1576,409958,B,HD 196691,0,ACV,,8.58,,V,,,8.62,,V,,4.0428,,A0pSi,309.79432,-6.1576,309.7943,-6.1576,5189,1575,0.24,412,282,237,-185,0.23,0.07,0.3,309.7943,-6.1576
68,68,654,0.058348000000000004,337766816,293.51888063102,24.5879030094,293.519,24.588,90,96227.0,2142-02143-1,573-092749,19340452+2435165,,J193404.53+243516.5,2.021315586422904e+18,,,STAR,tmgaia2,tmgaia2,0.363,0.073,-5.332999999999998,0.075,gaia2,2.91,0.0514,gaia2,8.853,0.033,8.77,0.03,,,,,,,,,,,8.738999999999999,0.0289999999999999,8.747,0.027000000000000003,8.744,0.018000000000000002,AAA-122-111-000-0-0,8.658,0.022000000000000002,8.698,0.019,8.795,0.026000000000000002,6.7879999999999985,0.066,8.76637,0.00064,8.775,0.006,rered,gaia2,10327.0,127.0,4.189,,,,2.1719999999999997,,2.659,,0.2594,,DWARF,48.35367,,340.436,5.9995,0.081,0.032,,,,,,0.0297,0.0343,panstarrs,,,,,,,,,,,5.896,6.103,bj2018,,,dered,8.795910000000001,0.001545,8.73672,0.002329,1.0,hipvmag,tycho2b3,,1.16330451742,1.17006223318,293.5188823498,24.58788004933,0.028700375930000004,0.03701659781,1.0,0.0,304222099,0.10459700000000001,293.51887,24.587889999999998,476696,B,HD 184539,0,ACV,,8.75,,V,,,8.78,,V,,2.57198,,A1pSiSr,293.51887,24.587889999999998,293.5189,24.5879,2142,2143,-0.24,455,230,391,18,0.55,0.14,0.69,293.5189,24.5879
69,69,660,0.030764,468216966,327.66065674977995,-83.96100645288,327.66,-83.961,90,107823.0,9524-02311-1,031-012976,21503855-8357395,,J215038.51-835739.7,6.344689177583248e+18,35202926.0,,STAR,tmgaia2,tmgaia2,-6.5120000000000005,0.17300000000000001,-9.367,0.17800000000000002,gaia2,3.4934,0.1008,gaia2,7.606,0.024,7.64,0.03,,,,,,,,,,,7.582999999999998,0.023,7.681,0.023,7.657,0.02,AAA-111-111-000-0-0,7.645,0.03,7.691,0.02,7.716,0.019,7.716,0.146,7.60548,0.000685,7.652,0.006,rered,gaia2,11964.0,230.8,4.079,0.0715,,,2.7,0.1159999999999999,3.19,0.391,0.162,0.0275,DWARF,134.5909,11.64075,284.277,8.2165,0.0953,0.01,121.0,0.001,,,0.001978,0.0075,0.0124,schlegel,0.29100000000000004,0.49,0.115,0.11800000000000001,0.0266,0.0283,0.0845,0.0585,13.1428,10.1387,7.983,8.45,bj2018,341.8,119.8,dered,7.62177,0.002336,7.615660000000001,0.003078,1.0,hipvmag,tycho2b3,,3.61663161646,2.7617081871499995,327.66039024025,-83.96104678295,0.08207692621,0.08908488952,1.0,0.0,1717206995,0.0037869999999999,327.66071,-83.961,20475,B,DK Oct,0,SPB,,7.61,,V,,,7.66,,V,,0.9829700000000001,,B8V,327.66071,-83.961,327.6607,-83.961,9524,2311,0.79,210,110,-142,-109,0.14,0.05,0.19,327.6607,-83.961
